Id,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeDebated
39-1/C-257,C-257,An Act to amend the Canada Labour Code (replacement workers),Second reading in the House of Commons,39,1,Private Member’s Bill,False,False,2,House,2006-05-04,2006-10-25,174 days
38-1/C-257,C-257,An Act to amend the Criminal Code (conditional sentencing),First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-01,2004-11-01,0 days
37-3/C-257,C-257,First Nations Governance Review Act,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-257,C-257,First Nations Governance Review Act,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-25,2002-10-25,0 days
37-1/C-257,C-257,An Act to amend the Criminal Code (attempting to disarm a peace officer),First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-09,2001-02-09,0 days
36-2/C-257,C-257,An Act respecting Louis Riel,First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-19,1999-10-19,0 days
36-1/C-257,C-257,An Act to amend the Employment Equity Act (elimination of designated groups and numerical goals) and the Canadian Human rights Act,First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-21,1997-10-21,0 days
35-2/C-257,C-257,An Act to amend the Unemployment Insurance Act,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-03-28,1996-03-28,0 days
35-1/C-257,C-257,An Act to amend the Auditor General Act and the Parliament of Canada Act (appointment of the Auditor General of Canada),First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-07,1994-06-07,0 days
44-1/C-258,C-258,An Act to amend the Fisheries Act (closed containment aquaculture),First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-04,2022-03-04,0 days
43-2/C-258,C-258,An Act to amend the Canada Labour Code (replacement workers),First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2020-12-03,2020-12-03,0 days
42-1/C-258,C-258,An Act to amend the Department of Industry Act (small businesses),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-04-14,2016-04-14,0 days
41-2/C-258,C-258,An Act to amend the Parliament of Canada Act and the Canada Post Corporation Act (use of resources by members),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-258,C-258,An Act to amend the Parliament of Canada Act and the Canada Post Corporation Act (use of resources by members),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-06-23,2011-06-23,0 days
40-3/C-258,C-258,An Act to amend the Canada Business Corporations Act (qualification of auditor),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-258,C-258,An Act to amend the Canada Business Corporations Act (qualification of auditor),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-258,C-258,Louis Riel Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-258,C-258,Louis Riel Act,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-05,2006-05-05,0 days
38-1/C-258,C-258,An Act to amend the Youth Criminal Justice Act (breach of a condition of an order),First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-03,2004-11-03,0 days
37-3/C-258,C-258,An Act to amend the Criminal Code (arrest without warrant),First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-258,C-258,An Act to amend the Criminal Code (arrest without warrant),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-25,2002-10-25,0 days
37-1/C-258,C-258,Witness and Spousal Protection Program Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-09,2001-02-09,0 days
36-2/C-258,C-258,Automotive Pollution Reduction Act,First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-19,1999-10-19,0 days
36-1/C-258,C-258,An Act to amend the Criminal Code (judicial review),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-21,1997-10-21,0 days
35-2/C-258,C-258,An Act to amend the Public Harbours and Port Facilities Act,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-03-28,1996-03-28,0 days
35-1/C-258,C-258,An Act respecting the establishment and aware of a Canadian Volunteer Service Medal and Clasp for United Nations Peacekeeping to Canadians serving with a United Nations peacekeeping force,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-08,1994-06-08,0 days
44-1/C-259,C-259,An Act to amend the Aeronautics Act (collision avoidance system),First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-24,2022-03-24,0 days
43-2/C-259,C-259,"An Act to amend the Bankruptcy and Insolvency Act, the Companies’ Creditors Arrangement Act and the Pension Benefits Standards Act, 1985 (pension plans and group insurance programs)",First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2020-12-03,2020-12-03,0 days
42-1/C-259,C-259,Open Science Act,First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-04-14,2016-04-14,0 days
41-2/C-259,C-259,An Act to amend the Excise Tax Act (goods and services tax on school authorities),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-259,C-259,An Act to amend the Excise Tax Act (goods and services tax on school authorities),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-06-23,2011-06-23,0 days
40-3/C-259,C-259,An Act to amend the Canada Business Corporations Act (annual financial statements),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-259,C-259,An Act to amend the Canada Business Corporations Act (annual financial statements),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-259,C-259,Canada Water Export Prohibition Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-259,C-259,Canada Water Export Prohibition Act,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-05,2006-05-05,0 days
38-1/C-259,C-259,An Act to amend the Excise Tax Act (elimination of excise tax on jewellery),Royal assent,38,1,Private Member’s Bill,True,False,6,House,2004-11-03,2005-11-25,387 days
37-3/C-259,C-259,An Act to amend the Criminal Code,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-259,C-259,An Act to amend the Criminal Code,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-25,2002-10-25,0 days
37-1/C-259,C-259,An Act to amend the National Defence Act (Snowbirds),First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-12,2001-02-12,0 days
36-2/C-259,C-259,"An Act to amend the Criminal Code (criminal liability of corporations, directors and officers)",First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-20,1999-10-20,0 days
36-1/C-259,C-259,An Act to amend the Criminal Code (arrest without warrant),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-21,1997-10-21,0 days
35-2/C-259,C-259,An Act to amend the Canada Post Corporation Act (membership of Board of Directors),First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-03-28,1996-03-28,0 days
35-1/C-259,C-259,An Act respecting a national grandparent's day,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-14,1994-06-14,0 days
44-1/C-260,C-260,Canada Post-Secondary Education Act,First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-24,2022-03-24,0 days
43-2/C-260,C-260,An Act to amend the Canada Post Corporation Act,First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2020-12-08,2020-12-08,0 days
42-1/C-260,C-260,An Act to amend the Canadian Forces Superannuation Act and the Royal Canadian Mounted Police Superannuation Act (deduction of disability pensions),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-04-14,2016-04-14,0 days
41-2/C-260,C-260,An Act to amend the Statistics Act (mandatory long-form census questionnaire),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-260,C-260,An Act to amend the Statistics Act (mandatory long-form census questionnaire),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-06-23,2011-06-23,0 days
40-3/C-260,C-260,An Act to amend the Criminal Code (legal duty outside Canada),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-260,C-260,An Act to amend the Criminal Code (legal duty outside Canada),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-260,C-260,An Act to amend the Income Tax Act (deductibility of expense of tools provided as a requirement of employment),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-260,C-260,An Act to amend the Income Tax Act (deductibility of expense of tools provided as a requirement of employment),First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-05,2006-05-05,0 days
38-1/C-260,C-260,Treaties Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-03,2004-11-03,0 days
37-3/C-260,C-260,An Act to amend the Hazardous Products Act (fire-safe cigarettes),Royal assent,37,3,Private Member’s Bill,True,False,6,House,2004-02-02,2004-03-31,58 days
37-2/C-260,C-260,An Act to amend the Hazardous Products Act (fire-safe cigarettes),First reading in the Senate,37,2,Private Member’s Bill,False,False,4,House,2002-10-25,2003-11-02,373 days
37-1/C-260,C-260,An Act to amend the Holidays Act (National Heritage Day) and to make consequential amendments to other Acts,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-12,2001-02-12,0 days
36-2/C-260,C-260,An Act to amend the Food and Drugs Act (warning labels regarding the consumption of alcohol),First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-24,1999-10-24,0 days
36-1/C-260,C-260,An Act to amend the Young Offenders Act,Second reading in the House of Commons,36,1,Private Member’s Bill,False,False,2,House,1997-10-21,1999-05-24,580 days
35-2/C-260,C-260,An Act to amend the Income Tax Act and the Canada Pension Plan (transfer of income to spouse),First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-04-14,1996-04-14,0 days
35-1/C-260,C-260,"An Act to amend the Criminal Code (replica firearms, theft, import or unlawful sale of firearms)",First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-14,1994-06-14,0 days
44-1/C-261,C-261,"An Act to amend the Criminal Code and the Canadian Human Rights Act and to make related amendments to another Act (hate propaganda, hate crimes and hate speech)",First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-28,2022-03-28,0 days
43-2/C-261,C-261,"An Act to amend the Canada Shipping Act, 2001 (thermal coal)",First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2020-12-09,2020-12-09,0 days
42-1/C-261,C-261,An Act to amend the Canadian Forces Superannuation Act and the Royal Canadian Mounted Police Superannuation Act (increase of allowance for survivors and children),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-04-14,2016-04-14,0 days
41-2/C-261,C-261,"National Hunting, Trapping and Fishing Heritage Day Act",First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-261,C-261,"National Hunting, Trapping and Fishing Heritage Day Act",First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-06-23,2011-06-23,0 days
40-3/C-261,C-261,An Act to amend the Criminal Code (failure to stop at scene of accident),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-261,C-261,An Act to amend the Criminal Code (failure to stop at scene of accident),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-261,C-261,Pension Ombudsman Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-261,C-261,Pension Ombudsman Act,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-05,2006-05-05,0 days
38-1/C-261,C-261,An Act to amend the Canada Elections Act (voter and candidate age),First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-04,2004-11-04,0 days
37-3/C-261,C-261,Drug Supply Act,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-261,C-261,Drug Supply Act,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-261,C-261,Patients' Bill of Rights,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-12,2001-02-12,0 days
36-2/C-261,C-261,Members of Parliament Superannuation Act,First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-24,1999-10-24,0 days
36-1/C-261,C-261,An Act to amend the Immigration Act and the Criminal Code (refugee or immigrant applicants convicted of an offence on indictment),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-21,1997-10-21,0 days
35-2/C-261,C-261,An Act to require a referendum on the restoration of the death penalty and to amend the Referendum Act,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-04-14,1996-04-14,0 days
35-1/C-261,C-261,An Act to facilitate participation in the reserve force,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-19,1994-06-19,0 days
44-1/C-262,C-262,Corporate Responsibility to Protect Human Rights Act,First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-29,2022-03-29,0 days
43-2/C-262,C-262,An Act to amend the Income Tax Act (capture and utilization or storage of greenhouse gases),First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2020-12-11,2020-12-11,0 days
42-1/C-262,C-262,United Nations Declaration on the Rights of Indigenous Peoples Act,Second reading in the Senate,42,1,Private Member’s Bill,False,False,5,House,2016-04-21,2019-05-16,1120 days
41-2/C-262,C-262,An Act to amend the Holidays Act and to make consequential amendments to other Acts (St. John the Baptist Day),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-262,C-262,An Act to amend the Holidays Act and to make consequential amendments to other Acts (St. John the Baptist Day),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-06-23,2011-06-23,0 days
40-3/C-262,C-262,An Act to amend the Old Age Security Act (monthly guaranteed income supplement),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-262,C-262,An Act to amend the Old Age Security Act (monthly guaranteed income supplement),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-262,C-262,An Act to amend the Old Age Security Act (monthly guaranteed income supplement),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-262,C-262,An Act to amend the Old Age Security Act (monthly guaranteed income supplement),First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-05,2006-05-05,0 days
38-1/C-262,C-262,National Veterans Funeral Honours Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-04,2004-11-04,0 days
37-3/C-262,C-262,An Act to amend the Income Tax Act (deductibility of expense of tools provided as a requirement of employment),First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-262,C-262,An Act to amend the Income Tax Act (deductibility of expense of tools provided as a requirement of employment),First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-262,C-262,Fishers' Bill of Rights,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-12,2001-02-12,0 days
36-2/C-262,C-262,An Act to amend the Criminal Code (impaired driving causing death or injury),First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-24,1999-10-24,0 days
36-1/C-262,C-262,An Act to amend the Criminal Code (probation order),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-21,1997-10-21,0 days
35-2/C-262,C-262,An Act to require charitable and non-profit organizations that receive public funds to declare the remuneration of their directors and senior officers,Second reading in the House of Commons,35,2,Private Member’s Bill,False,False,2,House,1996-04-14,1996-04-14,0 days
35-1/C-262,C-262,An Act to provide for the settlement of Labour disputes affecting the export of grain by arbitration and to amend the Public Service Staff Relations Act in consequence thereof,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-20,1994-06-20,0 days
44-1/C-263,C-263,Responsible Business Conduct Abroad Act,First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-29,2022-03-29,0 days
43-2/C-263,C-263,Equalization and Transfers Fairness Act,First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2021-02-01,2021-02-01,0 days
42-1/C-263,C-263,An Act to amend the Income Tax Act (hearing impairment),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-04-22,2016-04-22,0 days
41-2/C-263,C-263,An Act to amend the Canadian Human Rights Act (social condition),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-263,C-263,An Act to amend the Canadian Human Rights Act (social condition),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-06-23,2011-06-23,0 days
40-3/C-263,C-263,An Act to amend the Referendum Act (reform of the electoral system of Canada),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-263,C-263,An Act to amend the Referendum Act (reform of the electoral system of Canada),First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-263,C-263,An Act to amend the Employment Insurance Act (elimination of waiting period),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-263,C-263,An Act to amend the Employment Insurance Act (elimination of waiting period),First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-08,2006-05-08,0 days
38-1/C-263,C-263,An Act to amend the Canada Labour Code (replacement workers),First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-04,2004-11-04,0 days
37-3/C-263,C-263,Pension Ombudsman Act,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-263,C-263,Pension Ombudsman Act,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-263,C-263,National Agricultural Relief Coordination Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-12,2001-02-12,0 days
36-2/C-263,C-263,An Act to amend the Criminal Code (hate propaganda),First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-25,1999-10-25,0 days
36-1/C-263,C-263,An Act to amend the Holidays Act,First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-21,1997-10-21,0 days
35-2/C-263,C-263,An Act respecting restriction on foreign aid,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-04-15,1996-04-15,0 days
35-1/C-263,C-263,An Act to amend the Financial Administration Act and other Acts in consequence thereof (exempted Crown corporations),First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-20,1994-06-20,0 days
44-1/C-264,C-264,An Act to amend the Bankruptcy and Insolvency Act and the Companies’ Creditors Arrangement Act (pension plans and group insurance plans),First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-29,2022-03-29,0 days
43-2/C-264,C-264,An Act to amend the Income Tax Act (volunteer firefighting and search and rescue volunteer services),First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2021-02-04,2021-02-04,0 days
42-1/C-264,C-264,An Act to amend the Canadian Bill of Rights (right to housing),First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-05-03,2016-05-03,0 days
41-2/C-264,C-264,An Act to amend the Criminal Code (social condition),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-264,C-264,An Act to amend the Criminal Code (social condition),First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-06-23,2011-06-23,0 days
40-3/C-264,C-264,Family Farm Cost-of-Production Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-264,C-264,Family Farm Cost-of-Production Protection Act,First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-264,C-264,Education Benefits Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-264,C-264,Education Benefits Act,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-08,2006-05-08,0 days
38-1/C-264,C-264,Agricultural Supply Management Recognition and Promotion Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-04,2004-11-04,0 days
37-3/C-264,C-264,Family Farm Cost of Production Protection Act,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-264,C-264,Family Farm Cost of Production Protection Act,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-264,C-264,Marriage Capacity Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-14,2001-02-14,0 days
36-2/C-264,C-264,Blood Samples Act,First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-25,1999-10-25,0 days
36-1/C-264,C-264,An Act to amend the Access to Information Act,First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-22,1997-10-22,0 days
35-2/C-264,C-264,An Act to allow the electors of a province to express an opinion on who should be summoned to the Senate to represent the province,First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-04-15,1996-04-15,0 days
35-1/C-264,C-264,An Act to amend the National Anthem Act,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-20,1994-06-20,0 days
44-1/C-265,C-265,National Perinatal Mental Health Strategy Act,First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-31,2022-03-31,0 days
43-2/C-265,C-265,Émilie Sansfaçon Act,Second reading in the House of Commons,43,2,Private Member’s Bill,False,False,2,House,2021-02-04,2021-05-26,111 days
42-1/C-265,C-265,"Secure, Adequate, Acessible and Affordable Housing Act",First reading in the House of Commons,42,1,Private Member’s Bill,False,False,1,House,2016-05-03,2016-05-03,0 days
41-2/C-265,C-265,Canada Post-Secondary Education Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,House,,,
41-1/C-265,C-265,Canada Post-Secondary Education Act,First reading in the House of Commons,41,1,Private Member’s Bill,False,False,1,House,2011-06-23,2011-06-23,0 days
40-3/C-265,C-265,"An Act to amend the Pension Benefits Standards Act, 1985 (protection of assets)",First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-265,C-265,"An Act to amend the Pension Benefits Standards Act, 1985 (protection of assets)",First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-265,C-265,An Act to amend the Employment Insurance Act (qualification for and entitlement to benefits),Second reading in the House of Commons,39,2,Private Member’s Bill,False,False,2,House,2007-10-16,2007-10-16,0 days
39-1/C-265,C-265,An Act to amend the Employment Insurance Act (qualification for and entitlement to benefits),Second reading in the House of Commons,39,1,Private Member’s Bill,False,False,2,House,2006-05-08,2007-03-28,324 days
38-1/C-265,C-265,An Act to amend the Income Tax Act (exemption from taxation of 50% of United States social security payments to Canadian residents),Second reading in the House of Commons,38,1,Private Member’s Bill,False,False,2,House,2004-11-04,2005-04-20,167 days
37-3/C-265,C-265,Proportional Representation Review Act,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-265,C-265,Proportional Representation Review Act,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-265,C-265,A Day for Hearts: Congenital Heart Defect Awareness Day Act,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-14,2001-02-14,0 days
36-2/C-265,C-265,An Act to amend the Criminal Code (violent crimes),First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-25,1999-10-25,0 days
36-1/C-265,C-265,An Act to amend the Parliament of Canada Act and the Canada Elections Act (change of political affiliation),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-23,1997-10-23,0 days
35-2/C-265,C-265,An Act to amend the Canadian Human Rights Act (sexual orientation),First reading in the House of Commons,35,2,Private Member’s Bill,False,False,1,House,1996-04-15,1996-04-15,0 days
35-1/C-265,C-265,An Act to amend the Criminal Code and the Young Offenders Act (capital punishment),First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-20,1994-06-20,0 days
44-1/C-266,C-266,"An Act to amend the Excise Act and the Excise Act, 2001 (adjusted duties - beer, malt liquor, spirits and wine)",First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-31,2022-03-31,0 days
43-2/C-266,C-266,Toxic Substances Warning Label Act,First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2021-02-05,2021-02-05,0 days
42-1/C-266,C-266,Respecting Families of Murdered and Brutalized Persons Act,Second reading in the House of Commons,42,1,Private Member’s Bill,False,False,2,House,2016-05-05,2019-05-16,1106 days
41-2/C-266,C-266,Pope John Paul II Day Act,Royal assent,41,2,Private Member’s Bill,True,False,6,House,2013-10-16,2014-12-15,425 days
41-1/C-266,C-266,Pope John Paul II Day Act,First reading in the Senate,41,1,Private Member’s Bill,False,False,4,House,2011-09-19,2013-06-12,632 days
40-3/C-266,C-266,Credit Ombudsman Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,House,,,
40-2/C-266,C-266,Credit Ombudsman Act,First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,House,2009-01-27,2009-01-27,0 days
39-2/C-266,C-266,Taxpayers' Bill of Rights Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,House,,,
39-1/C-266,C-266,Taxpayers' Bill of Rights,First reading in the House of Commons,39,1,Private Member’s Bill,False,False,1,House,2006-05-08,2006-05-08,0 days
38-1/C-266,C-266,Memorial Cross Act,First reading in the House of Commons,38,1,Private Member’s Bill,False,False,1,House,2004-11-04,2004-11-04,0 days
37-3/C-266,C-266,Credit Ombudsman Act,First reading in the House of Commons,37,3,Private Member’s Bill,False,False,1,House,,,
37-2/C-266,C-266,Credit Ombudsman Act,First reading in the House of Commons,37,2,Private Member’s Bill,False,False,1,House,2002-10-28,2002-10-28,0 days
37-1/C-266,C-266,An Act to amend the Marriage (Prohibited Degrees) Act in order to protect the legal definition of marriage by invoking section 33 of the Canadian Charter of Rights and Freedoms,First reading in the House of Commons,37,1,Private Member’s Bill,False,False,1,House,2001-02-14,2001-02-14,0 days
36-2/C-266,C-266,An Act to amend the Contraventions Act and the Controlled Drugs and Substances Act (marihuana),First reading in the House of Commons,36,2,Private Member’s Bill,False,False,1,House,1999-10-25,1999-10-25,0 days
36-1/C-266,C-266,An Act to amend the Criminal Code (alcohol-sensing ignition control for automobiles),First reading in the House of Commons,36,1,Private Member’s Bill,False,False,1,House,1997-10-26,1997-10-26,0 days
35-2/C-266,C-266,An Act to amend the Competition Act (protection of whistle-blowers),Second reading in the House of Commons,35,2,Private Member’s Bill,False,False,2,House,1996-04-17,1996-12-05,232 days
35-1/C-266,C-266,An Act respecting the orderly marketing of potatoes,First reading in the House of Commons,35,1,Private Member’s Bill,False,False,1,House,1994-06-21,1994-06-21,0 days
44-1/C-267,C-267,An Act to amend the Excise Act (non-alcoholic beer),First reading in the House of Commons,44,1,Private Member’s Bill,False,True,1,House,2022-03-31,2022-03-31,0 days
43-2/C-267,C-267,Respecting Families of Murdered and Brutalized Persons Act,First reading in the House of Commons,43,2,Private Member’s Bill,False,False,1,House,2021-02-17,2021-02-17,0 days
