SponsorInfo
"ID: 44-1/C-278
Name: Dean Allison
Title: Member of Parliament
Constituency: Niagara West"
"ID: 43-2/C-278
Name: Brian Masse
Title: Member of Parliament
Constituency: Windsor West"
"ID: 42-1/C-278
Name: Cheryl Gallant
Title: Member of Parliament
Constituency: Renfrew—Nipissing—Pembroke"
"ID: 41-1/C-278
Name: Geoff Regan
Title: Member of Parliament
Constituency: Halifax West"
"ID: 40-3/C-278
Name: Larry Bagnell
Title: Member of Parliament
Constituency: Yukon"
"ID: 40-2/C-278
Name: Larry Bagnell
Title: Member of Parliament
Constituency: Yukon"
"ID: 39-1/C-278
Name: Mark Eyking
Title: Member of Parliament
Constituency: Sydney—Victoria"
"ID: 38-1/C-278
Name: Paule Brunelle
Title: Member of Parliament
Constituency: Trois-Rivières"
"ID: 37-3/C-278
Name: Myron Thompson
Title: Member of Parliament
Constituency: Wild Rose"
"ID: 37-2/C-278
Name: Myron Thompson
Title: Member of Parliament
Constituency: Wild Rose"
"ID: 37-1/C-278
Name: Art Hanger
Title: Member of Parliament
Constituency: Calgary Northeast"
"ID: 36-2/C-278
Name: Ted White
Title: Member of Parliament
Constituency: North Vancouver"
"ID: 36-1/C-278
Name: Garry Breitkreuz
Title: Member of Parliament
Constituency: Yorkton—Melville"
"ID: 35-2/C-278
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-278
Name: Andrew Telegdi
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-279
Name: Rhéal Éloi Fortin
Title: Member of Parliament
Constituency: Rivière-du-Nord"
"ID: 43-2/C-279
Name: Elizabeth May
Title: Member of Parliament
Constituency: Saanich—Gulf Islands"
"ID: 42-1/C-279
Name: Alistair MacGregor
Title: Member of Parliament
Constituency: Cowichan—Malahat—Langford"
"ID: 41-2/C-279
Name: Randall Garrison
Title: Member of Parliament
Constituency: Esquimalt—Juan de Fuca"
"ID: 41-1/C-279
Name: Randall Garrison
Title: Member of Parliament
Constituency: Esquimalt—Juan de Fuca"
"ID: 40-2/C-279
Name: Malcolm Allen
Title: Member of Parliament
Constituency: Welland"
"ID: 39-1/C-279
Name: Mike Wallace
Title: Member of Parliament
Constituency: Burlington"
"ID: 38-1/C-279
Name: Scott Reid
Title: Member of Parliament
Constituency: Lanark—Frontenac—Lennox and Addington"
"ID: 37-3/C-279
Name: Myron Thompson
Title: Member of Parliament
Constituency: Wild Rose"
"ID: 37-2/C-279
Name: Myron Thompson
Title: Member of Parliament
Constituency: Wild Rose"
"ID: 37-1/C-279
Name: Jim Gouk
Title: Member of Parliament
Constituency: Kootenay—Boundary—Okanagan"
"ID: 36-2/C-279
Name: Ted White
Title: Member of Parliament
Constituency: North Vancouver"
"ID: 36-1/C-279
Name: Jason Kenney
Title: Member of Parliament
Constituency: Calgary Southeast"
"ID: 35-2/C-279
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-279
Name: Alex Shepherd
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-280
Name: Scot Davidson
Title: Member of Parliament
Constituency: York—Simcoe"
"ID: 43-2/C-280
Name: Taylor Bachrach
Title: Member of Parliament
Constituency: Skeena—Bulkley Valley"
"ID: 42-1/C-280
Name: David Tilson
Title: Member of Parliament
Constituency: Dufferin—Caledon"
"ID: 41-1/C-280
Name: Kirsty Duncan
Title: Member of Parliament
Constituency: Etobicoke North"
"ID: 40-3/C-280
Name: Carol Hughes
Title: Member of Parliament
Constituency: Algoma—Manitoulin—Kapuskasing"
"ID: 40-2/C-280
Name: Carol Hughes
Title: Member of Parliament
Constituency: Algoma—Manitoulin—Kapuskasing"
"ID: 39-2/C-280
Name: Nicole Demers
Title: Member of Parliament
Constituency: Laval"
"ID: 39-1/C-280
Name: Nicole Demers
Title: Member of Parliament
Constituency: Laval"
"ID: 38-1/C-280
Name: Gérard Asselin
Title: Member of Parliament
Constituency: Manicouagan"
"ID: 37-2/C-280
Name: Val Meredith
Title: Member of Parliament
Constituency: South Surrey—White Rock—Langley"
"ID: 37-1/C-280
Name: Jim Gouk
Title: Member of Parliament
Constituency: Kootenay—Boundary—Okanagan"
"ID: 36-2/C-280
Name: Steve Mahoney
Title: Member of Parliament
Constituency: Mississauga West"
"ID: 36-1/C-280
Name: Ted White
Title: Member of Parliament
Constituency: North Vancouver"
"ID: 35-2/C-280
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-280
Name: None
Title: None
Constituency: None"
"ID: 44-1/C-281
Name: Philip Lawrence
Title: Member of Parliament
Constituency: Northumberland—Peterborough South"
"ID: 43-2/C-281
Name: Maxime Blanchette-Joncas
Title: Member of Parliament
Constituency: Rimouski-Neigette—Témiscouata—Les Basques"
"ID: 42-1/C-281
Name: Wayne Stetski
Title: Member of Parliament
Constituency: Kootenay—Columbia"
"ID: 41-2/C-281
Name: Ralph Goodale
Title: Member of Parliament
Constituency: Wascana"
"ID: 41-1/C-281
Name: Ralph Goodale
Title: Member of Parliament
Constituency: Wascana"
"ID: 40-3/C-281
Name: Carol Hughes
Title: Member of Parliament
Constituency: Algoma—Manitoulin—Kapuskasing"
"ID: 40-2/C-281
Name: Carol Hughes
Title: Member of Parliament
Constituency: Algoma—Manitoulin—Kapuskasing"
"ID: 39-2/C-281
Name: Daryl Kramp
Title: Member of Parliament
Constituency: Prince Edward—Hastings"
"ID: 39-1/C-281
Name: Daryl Kramp
Title: Member of Parliament
Constituency: Prince Edward—Hastings"
"ID: 38-1/C-281
Name: Pat Martin
Title: Member of Parliament
Constituency: Winnipeg Centre"
"ID: 37-3/C-281
Name: Chuck Cadman
Title: Member of Parliament
Constituency: Surrey North"
"ID: 37-2/C-281
Name: Chuck Cadman
Title: Member of Parliament
Constituency: Surrey North"
"ID: 37-1/C-281
Name: Ken Epp
Title: Member of Parliament
Constituency: Elk Island"
"ID: 36-2/C-281
Name: Roger Gallaway
Title: Member of Parliament
Constituency: Sarnia—Lambton"
"ID: 36-1/C-281
Name: John Reynolds
Title: Member of Parliament
Constituency: West Vancouver—Sunshine Coast"
"ID: 35-2/C-281
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-281
Name: Chuck Strahl
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-282
Name: Luc Thériault
Title: Member of Parliament
Constituency: Montcalm"
"ID: 43-2/C-282
Name: Kenny Chiu
Title: Member of Parliament
Constituency: Steveston—Richmond East"
"ID: 42-1/C-282
Name: Don Davies
Title: Member of Parliament
Constituency: Vancouver Kingsway"
"ID: 41-2/C-282
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 41-1/C-282
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 40-3/C-282
Name: Shawn Murphy
Title: Member of Parliament
Constituency: Charlottetown"
"ID: 40-2/C-282
Name: Shawn Murphy
Title: Member of Parliament
Constituency: Charlottetown"
"ID: 39-2/C-282
Name: David Tilson
Title: Member of Parliament
Constituency: Dufferin—Caledon"
"ID: 39-1/C-282
Name: David Tilson
Title: Member of Parliament
Constituency: Dufferin—Caledon"
"ID: 38-1/C-282
Name: Wajid Khan
Title: Member of Parliament
Constituency: Mississauga—Streetsville"
"ID: 37-3/C-282
Name: Chuck Cadman
Title: Member of Parliament
Constituency: Surrey North"
"ID: 37-2/C-282
Name: Chuck Cadman
Title: Member of Parliament
Constituency: Surrey North"
"ID: 37-1/C-282
Name: Ken Epp
Title: Member of Parliament
Constituency: Elk Island"
"ID: 36-2/C-282
Name: Deepak Obhrai
Title: Member of Parliament
Constituency: Calgary East"
"ID: 36-1/C-282
Name: Mauril Bélanger
Title: Member of Parliament
Constituency: Ottawa—Vanier"
"ID: 35-2/C-282
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-282
Name: None
Title: None
Constituency: None"
"ID: 44-1/C-283
Name: Tracy Gray
Title: Member of Parliament
Constituency: Kelowna—Lake Country"
"ID: 43-2/C-283
Name: Rachel Blaney
Title: Member of Parliament
Constituency: North Island—Powell River"
"ID: 42-1/C-283
Name: Don Davies
Title: Member of Parliament
Constituency: Vancouver Kingsway"
"ID: 41-2/C-283
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 41-1/C-283
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 40-3/C-283
Name: Shawn Murphy
Title: Member of Parliament
Constituency: Charlottetown"
"ID: 40-2/C-283
Name: Shawn Murphy
Title: Member of Parliament
Constituency: Charlottetown"
"ID: 39-1/C-283
Name: Tom Wappel
Title: Member of Parliament
Constituency: Scarborough Southwest"
"ID: 38-1/C-283
Name: Gurmant Grewal
Title: Member of Parliament
Constituency: Newton—North Delta"
"ID: 37-3/C-283
Name: Ken Epp
Title: Member of Parliament
Constituency: Elk Island"
"ID: 37-2/C-283
Name: Ken Epp
Title: Member of Parliament
Constituency: Elk Island"
"ID: 37-1/C-283
Name: Bev Desjarlais
Title: Member of Parliament
Constituency: Churchill"
"ID: 36-2/C-283
Name: Lee Morrison
Title: Member of Parliament
Constituency: Cypress Hills—Grasslands"
"ID: 36-1/C-283
Name: Jake Hoeppner
Title: Member of Parliament
Constituency: Portage—Lisgar"
"ID: 35-2/C-283
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-283
Name: None
Title: None
Constituency: None"
"ID: 44-1/C-284
Name: Judy A. Sgro
Title: Member of Parliament
Constituency: Humber River—Black Creek"
"ID: 43-2/C-284
Name: Cathy McLeod
Title: Member of Parliament
Constituency: Kamloops—Thompson—Cariboo"
"ID: 42-1/C-284
Name: Don Davies
Title: Member of Parliament
Constituency: Vancouver Kingsway"
"ID: 41-2/C-284
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 41-1/C-284
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 40-3/C-284
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 40-2/C-284
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 39-2/C-284
Name: Geoff Regan
Title: Member of Parliament
Constituency: Halifax West"
"ID: 39-1/C-284
Name: Geoff Regan
Title: Member of Parliament
Constituency: Halifax West"
"ID: 38-1/C-284
Name: Peter Stoffer
Title: Member of Parliament
Constituency: Sackville—Eastern Shore"
"ID: 37-3/C-284
Name: Ken Epp
Title: Member of Parliament
Constituency: Elk Island"
"ID: 37-2/C-284
Name: Ken Epp
Title: Member of Parliament
Constituency: Elk Island"
"ID: 37-1/C-284
Name: Bev Desjarlais
Title: Member of Parliament
Constituency: Churchill"
"ID: 36-2/C-284
Name: Lee Morrison
Title: Member of Parliament
Constituency: Cypress Hills—Grasslands"
"ID: 36-1/C-284
Name: Eric Lowther
Title: Member of Parliament
Constituency: Calgary Centre"
"ID: 35-2/C-284
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-284
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-285
Name: Dean Allison
Title: Member of Parliament
Constituency: Niagara West"
"ID: 43-2/C-285
Name: Jenica Atwin
Title: Member of Parliament
Constituency: Fredericton"
"ID: 42-1/C-285
Name: Peter Julian
Title: Member of Parliament
Constituency: New Westminster—Burnaby"
"ID: 41-2/C-285
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 41-1/C-285
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 40-3/C-285
Name: Marlene Jennings
Title: Member of Parliament
Constituency: Notre-Dame-de-Grâce—Lachine"
"ID: 40-2/C-285
Name: Marlene Jennings
Title: Member of Parliament
Constituency: Notre-Dame-de-Grâce—Lachine"
"ID: 39-1/C-285
Name: Christiane Gagnon
Title: Member of Parliament
Constituency: Québec"
"ID: 38-1/C-285
Name: David Anderson
Title: Member of Parliament
Constituency: Cypress Hills—Grasslands"
"ID: 37-3/C-285
Name: Pat Martin
Title: Member of Parliament
Constituency: Winnipeg Centre"
"ID: 37-2/C-285
Name: Pat Martin
Title: Member of Parliament
Constituency: Winnipeg Centre"
"ID: 37-1/C-285
Name: Art Hanger
Title: Member of Parliament
Constituency: Calgary Northeast"
"ID: 36-2/C-285
Name: Monte Solberg
Title: Member of Parliament
Constituency: Medicine Hat"
"ID: 36-1/C-285
Name: Jay Hill
Title: Member of Parliament
Constituency: Prince George—Peace River"
"ID: 35-2/C-285
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-285
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-286
Name: Brad Redekopp
Title: Member of Parliament
Constituency: Saskatoon West"
"ID: 43-2/C-286
Name: Don Davies
Title: Member of Parliament
Constituency: Vancouver Kingsway"
"ID: 42-1/C-286
Name: Alexandra Mendès
Title: Member of Parliament
Constituency: Brossard—Saint-Lambert"
"ID: 41-2/C-286
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 41-1/C-286
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 40-3/C-286
Name: Chris Charlton
Title: Member of Parliament
Constituency: Hamilton Mountain"
"ID: 40-2/C-286
Name: Chris Charlton
Title: Member of Parliament
Constituency: Hamilton Mountain"
"ID: 39-1/C-286
Name: Steven Blaney
Title: Member of Parliament
Constituency: Lévis—Bellechasse"
"ID: 38-1/C-286
Name: Art Hanger
Title: Member of Parliament
Constituency: Calgary Northeast"
"ID: 37-3/C-286
Name: Pat Martin
Title: Member of Parliament
Constituency: Winnipeg Centre"
"ID: 37-2/C-286
Name: Pat Martin
Title: Member of Parliament
Constituency: Winnipeg Centre"
"ID: 37-1/C-286
Name: Jim Pankiw
Title: Member of Parliament
Constituency: Saskatoon—Humboldt"
"ID: 36-2/C-286
Name: Monte Solberg
Title: Member of Parliament
Constituency: Medicine Hat"
"ID: 36-1/C-286
Name: Michel Bellehumeur
Title: Member of Parliament
Constituency: Berthier—Montcalm"
"ID: 35-2/C-286
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-286
Name: Réginald Bélair
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-287
Name: Jenica Atwin
Title: Member of Parliament
Constituency: Fredericton"
"ID: 43-2/C-287
Name: Garnett Genuis
Title: Member of Parliament
Constituency: Sherwood Park—Fort Saskatchewan"
"ID: 42-1/C-287
Name: Peter Julian
Title: Member of Parliament
Constituency: New Westminster—Burnaby"
"ID: 41-2/C-287
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 41-1/C-287
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 40-3/C-287
Name: Chris Charlton
Title: Member of Parliament
Constituency: Hamilton Mountain"
"ID: 40-2/C-287
Name: Chris Charlton
Title: Member of Parliament
Constituency: Hamilton Mountain"
"ID: 39-2/C-287
Name: Brent St. Denis
Title: Member of Parliament
Constituency: Algoma—Manitoulin—Kapuskasing"
"ID: 39-1/C-287
Name: Brent St. Denis
Title: Member of Parliament
Constituency: Algoma—Manitoulin—Kapuskasing"
"ID: 38-1/C-287
Name: Chuck Cadman
Title: Member of Parliament
Constituency: Surrey North"
"ID: 37-3/C-287
Name: Beth Phinney
Title: Member of Parliament
Constituency: Hamilton Mountain"
"ID: 37-2/C-287
Name: Beth Phinney
Title: Member of Parliament
Constituency: Hamilton Mountain"
"ID: 37-1/C-287
Name: Charles L. Caccia
Title: Member of Parliament
Constituency: Davenport"
"ID: 36-2/C-287
Name: Monte Solberg
Title: Member of Parliament
Constituency: Medicine Hat"
"ID: 36-1/C-287
Name: Lorne Nystrom
Title: Member of Parliament
Constituency: Regina—Qu'Appelle"
"ID: 35-2/C-287
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-287
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-288
Name: Dan Mazier
Title: Member of Parliament
Constituency: Dauphin—Swan River—Neepawa"
"ID: 43-2/C-288
Name: Paul Lefebvre
Title: Member of Parliament
Constituency: Sudbury"
"ID: 42-1/C-288
Name: Fin Donnelly
Title: Member of Parliament
Constituency: Port Moody—Coquitlam"
"ID: 41-1/C-288
Name: John Carmichael
Title: Member of Parliament
Constituency: Don Valley West"
"ID: 40-3/C-288
Name: Johanne Deschamps
Title: Member of Parliament
Constituency: Laurentides—Labelle"
"ID: 40-2/C-288
Name: Johanne Deschamps
Title: Member of Parliament
Constituency: Laurentides—Labelle"
"ID: 39-1/C-288
Name: Pablo Rodriguez
Title: Member of Parliament
Constituency: Honoré-Mercier"
"ID: 38-1/C-288
Name: Gurmant Grewal
Title: Member of Parliament
Constituency: Newton—North Delta"
"ID: 37-3/C-288
Name: Beth Phinney
Title: Member of Parliament
Constituency: Hamilton Mountain"
"ID: 37-2/C-288
Name: Beth Phinney
Title: Member of Parliament
Constituency: Hamilton Mountain"
"ID: 37-1/C-288
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 36-2/C-288
Name: Eric Lowther
Title: Member of Parliament
Constituency: Calgary Centre"
"ID: 36-1/C-288
Name: Roger Gallaway
Title: Member of Parliament
Constituency: Sarnia—Lambton"
"ID: 35-2/C-288
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-288
Name: Suzanne Tremblay
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-289
Name: Adam Chambers
Title: Member of Parliament
Constituency: Simcoe North"
"ID: 43-2/C-289
Name: Blaine Calkins
Title: Member of Parliament
Constituency: Red Deer—Lacombe"
"ID: 42-1/C-289
Name: Anne Minh-Thu Quach
Title: Member of Parliament
Constituency: Salaberry—Suroît"
"ID: 41-2/C-289
Name: Peter Julian
Title: Member of Parliament
Constituency: Burnaby—New Westminster"
"ID: 41-1/C-289
Name: Peter Julian
Title: Member of Parliament
Constituency: Burnaby—New Westminster"
"ID: 40-3/C-289
Name: Hedy Fry
Title: Member of Parliament
Constituency: Vancouver Centre"
"ID: 40-2/C-289
Name: Hedy Fry
Title: Member of Parliament
Constituency: Vancouver Centre"
"ID: 39-1/C-289
Name: Brian Pallister
Title: Member of Parliament
Constituency: Portage—Lisgar"
"ID: 38-1/C-289
Name: James Moore
Title: Member of Parliament
Constituency: Port Moody—Westwood—Port Coquitlam"
"ID: 37-3/C-289
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-2/C-289
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-1/C-289
Name: Kevin Sorenson
Title: Member of Parliament
Constituency: Crowfoot"
"ID: 36-2/C-289
Name: Eric Lowther
Title: Member of Parliament
Constituency: Calgary Centre"
"ID: 36-1/C-289
Name: Réal Ménard
Title: Member of Parliament
Constituency: Hochelaga—Maisonneuve"
"ID: 35-2/C-289
Name: Chuck Strahl
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-289
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-290
Name: Jean-Denis Garon
Title: Member of Parliament
Constituency: Mirabel"
"ID: 43-2/C-290
Name: Alistair MacGregor
Title: Member of Parliament
Constituency: Cowichan—Malahat—Langford"
"ID: 42-1/C-290
Name: Cathy McLeod
Title: Member of Parliament
Constituency: Kamloops—Thompson—Cariboo"
"ID: 41-2/C-290
Name: Joe Comartin
Title: Member of Parliament
Constituency: Windsor—Tecumseh"
"ID: 41-1/C-290
Name: Joe Comartin
Title: Member of Parliament
Constituency: Windsor—Tecumseh"
"ID: 40-3/C-290
Name: André Bellavance
Title: Member of Parliament
Constituency: Richmond—Arthabaska"
"ID: 40-2/C-290
Name: André Bellavance
Title: Member of Parliament
Constituency: Richmond—Arthabaska"
"ID: 39-1/C-290
Name: Diane Marleau
Title: Member of Parliament
Constituency: Sudbury"
"ID: 38-1/C-290
Name: James Moore
Title: Member of Parliament
Constituency: Port Moody—Westwood—Port Coquitlam"
"ID: 37-3/C-290
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-2/C-290
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-1/C-290
Name: Deepak Obhrai
Title: Member of Parliament
Constituency: Calgary East"
"ID: 36-2/C-290
Name: Caroline St-Hilaire
Title: Member of Parliament
Constituency: Longueuil"
"ID: 36-1/C-290
Name: Paul Crête
Title: Member of Parliament
Constituency: Kamouraska—Rivière-du-Loup—Témiscouata—Les Basques"
"ID: 35-2/C-290
Name: Chuck Strahl
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-290
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-291
Name: Mel Arnold
Title: Member of Parliament
Constituency: North Okanagan—Shuswap"
"ID: 43-2/C-291
Name: Jenny Kwan
Title: Member of Parliament
Constituency: Vancouver East"
"ID: 42-1/C-291
Name: Pierre-Luc Dusseault
Title: Member of Parliament
Constituency: Sherbrooke"
"ID: 41-1/C-291
Name: Denis Coderre
Title: Member of Parliament
Constituency: Bourassa"
"ID: 40-2/C-291
Name: Thierry St-Cyr
Title: Member of Parliament
Constituency: Jeanne-Le Ber"
"ID: 39-1/C-291
Name: Leon Benoit
Title: Member of Parliament
Constituency: Vegreville—Wainwright"
"ID: 38-1/C-291
Name: James Moore
Title: Member of Parliament
Constituency: Port Moody—Westwood—Port Coquitlam"
"ID: 37-3/C-291
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-2/C-291
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-1/C-291
Name: Art Hanger
Title: Member of Parliament
Constituency: Calgary Northeast"
"ID: 36-2/C-291
Name: Eric Lowther
Title: Member of Parliament
Constituency: Calgary Centre"
"ID: 36-1/C-291
Name: Paul Crête
Title: Member of Parliament
Constituency: Kamouraska—Rivière-du-Loup—Témiscouata—Les Basques"
"ID: 35-2/C-291
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-291
Name: Julian Reed
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-292
Name: Peter Julian
Title: Member of Parliament
Constituency: New Westminster—Burnaby"
"ID: 43-2/C-292
Name: Alistair MacGregor
Title: Member of Parliament
Constituency: Cowichan—Malahat—Langford"
"ID: 42-1/C-292
Name: Sheri Benson
Title: Member of Parliament
Constituency: Saskatoon West"
"ID: 41-2/C-292
Name: Guy Lauzon
Title: Member of Parliament
Constituency: Stormont—Dundas—South Glengarry"
"ID: 41-1/C-292
Name: Guy Lauzon
Title: Member of Parliament
Constituency: Stormont—Dundas—South Glengarry"
"ID: 40-2/C-292
Name: Dawn Black
Title: Member of Parliament
Constituency: New Westminster—Coquitlam"
"ID: 39-2/C-292
Name: Right  Paul Martin
Title: Member of Parliament
Constituency: LaSalle—Émard"
"ID: 39-1/C-292
Name: Right  Paul Martin
Title: Member of Parliament
Constituency: LaSalle—Émard"
"ID: 38-1/C-292
Name: James Moore
Title: Member of Parliament
Constituency: Port Moody—Westwood—Port Coquitlam"
"ID: 37-3/C-292
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-2/C-292
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-1/C-292
Name: Val Meredith
Title: Member of Parliament
Constituency: South Surrey—White Rock—Langley"
"ID: 36-2/C-292
Name: Janko Peric
Title: Member of Parliament
Constituency: Cambridge"
"ID: 36-1/C-292
Name: Richard Marceau
Title: Member of Parliament
Constituency: Charlesbourg—Jacques-Cartier"
"ID: 35-2/C-292
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-292
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-293
Name: Nathaniel Erskine-Smith
Title: Member of Parliament
Constituency: Beaches—East York"
"ID: 43-2/C-293
Name: Jacques Gourde
Title: Member of Parliament
Constituency: Lévis—Lotbinière"
"ID: 42-1/C-293
Name: Don Davies
Title: Member of Parliament
Constituency: Vancouver Kingsway"
"ID: 41-1/C-293
Name: Roxanne James
Title: Member of Parliament
Constituency: Scarborough Centre"
"ID: 40-2/C-293
Name: Dawn Black
Title: Member of Parliament
Constituency: New Westminster—Coquitlam"
"ID: 39-2/C-293
Name: John McKay
Title: Member of Parliament
Constituency: Scarborough—Guildwood"
"ID: 39-1/C-293
Name: John McKay
Title: Member of Parliament
Constituency: Scarborough—Guildwood"
"ID: 38-1/C-293
Name: Mark Warawa
Title: Member of Parliament
Constituency: Langley"
"ID: 37-3/C-293
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-2/C-293
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-1/C-293
Name: John Reynolds
Title: Member of Parliament
Constituency: West Vancouver—Sunshine Coast"
"ID: 36-2/C-293
Name: Ted White
Title: Member of Parliament
Constituency: North Vancouver"
"ID: 36-1/C-293
Name: Richard Marceau
Title: Member of Parliament
Constituency: Charlesbourg—Jacques-Cartier"
"ID: 35-2/C-293
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-293
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-294
Name: Jeremy Patzer
Title: Member of Parliament
Constituency: Cypress Hills—Grasslands"
"ID: 43-2/C-294
Name: Todd Doherty
Title: Member of Parliament
Constituency: Cariboo—Prince George"
"ID: 42-1/C-294
Name: Jenny Kwan
Title: Member of Parliament
Constituency: Vancouver East"
"ID: 41-2/C-294
Name: John Rafferty
Title: Member of Parliament
Constituency: Thunder Bay—Rainy River"
"ID: 41-1/C-294
Name: John Rafferty
Title: Member of Parliament
Constituency: Thunder Bay—Rainy River"
"ID: 40-2/C-294
Name: Dawn Black
Title: Member of Parliament
Constituency: New Westminster—Coquitlam"
"ID: 39-1/C-294
Name: Brian Fitzpatrick
Title: Member of Parliament
Constituency: Prince Albert"
"ID: 38-1/C-294
Name: Mark Warawa
Title: Member of Parliament
Constituency: Langley"
"ID: 37-3/C-294
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-2/C-294
Name: Peter Gordon MacKay
Title: Member of Parliament
Constituency: Pictou—Antigonish—Guysborough"
"ID: 37-1/C-294
Name: John Reynolds
Title: Member of Parliament
Constituency: West Vancouver—Sunshine Coast"
"ID: 36-2/C-294
Name: Ted White
Title: Member of Parliament
Constituency: North Vancouver"
"ID: 36-1/C-294
Name: Chuck Cadman
Title: Member of Parliament
Constituency: Surrey North"
"ID: 35-2/C-294
Name: None
Title: None
Constituency: None"
"ID: 35-1/C-294
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-295
Name: Hedy Fry
Title: Member of Parliament
Constituency: Vancouver Centre"
"ID: 43-2/C-295
Name: Maxime Blanchette-Joncas
Title: Member of Parliament
Constituency: Rimouski-Neigette—Témiscouata—Les Basques"
"ID: 42-1/C-295
Name: Irene Mathyssen
Title: Member of Parliament
Constituency: London—Fanshawe"
"ID: 41-2/C-295
Name: Libby Davies
Title: Member of Parliament
Constituency: Vancouver East"
"ID: 41-1/C-295
Name: Libby Davies
Title: Member of Parliament
Constituency: Vancouver East"
"ID: 40-3/C-295
Name: Raymonde Folco
Title: Member of Parliament
Constituency: Laval—Les Îles"
"ID: 40-2/C-295
Name: Raymonde Folco
Title: Member of Parliament
Constituency: Laval—Les Îles"
"ID: 39-1/C-295
Name: Catherine Bell
Title: Member of Parliament
Constituency: Vancouver Island North"
"ID: 38-1/C-295
Name: Inky Mark
Title: Member of Parliament
Constituency: Dauphin—Swan River—Marquette"
